serviced ratio,year,month,day,Average Passenger Wait Time at the origin station,Average Passenger Wait Time inside the bus,rejected_requests,mode,cost_mode,IMPERFECT_GENERATIVE_MODEL,BETTER_GEN_MODEL,total_requests,num_buses,K_max,MCTS_depth,N_chains,Timeout,iterations,Max wait time at station,Max wait time inside bus,MCTS_TUNING_PARAM
1.0,2023,2,26,575.5149253731344,10.656716417910447,0,2,1,True,True,134,3,5,6,1,60,100,900,800,1000
0.9447513812154696,2023,2,28,623.9883040935673,78.01754385964912,10,2,1,True,True,181,3,5,6,1,60,100,900,800,1000
0.9337016574585635,2023,2,28,614.3313609467456,107.68047337278107,12,2,1,True,True,181,3,5,6,1,60,100,900,1000,1000
0.9337016574585635,2023,2,28,614.6686390532544,86.91124260355029,12,2,1,True,False,181,3,5,6,1,60,100,900,800,1000
0.9392265193370166,2023,2,28,631.5705882352942,135.83529411764707,11,2,1,True,True,181,3,5,6,1,60,100,900,900,1000
0.9447513812154696,2023,2,28,609.9473684210526,118.10526315789474,10,2,1,True,False,181,3,5,6,1,60,100,900,900,1000
0.9613259668508287,2023,2,28,618.8793103448276,144.3505747126437,7,2,1,True,False,181,3,5,6,1,60,100,900,1000,1000
0.9613259668508287,2023,2,28,619.3793103448276,95.39080459770115,7,2,1,False,False,181,3,5,6,1,60,100,900,800,1000
0.9558011049723757,2023,2,28,634.7861271676301,86.56647398843931,8,2,1,False,False,181,3,5,6,1,60,100,900,900,1000
0.9613259668508287,2023,2,28,634.9827586206897,109.14942528735632,7,2,1,False,False,181,3,5,6,1,60,100,900,1000,1000
